	A.R1506023208	B.R1506023209	B.R1506023210	B.R1506023211	B.R1506023212	B.R1506023213	B.R1506023214
ENST00000486173.1,4.134,1.212,1.335,1.157,0.768,0.204,0.000,PTPN14
ENST00000494568.1,2.914,0.650,0.229,0.000,0.687,0.000,1.806,PLSCR1
ENST00000557666.1,1.546,0.873,0.000,0.000,0.000,0.000,0.000,BAG5
ENST00000449350.2,0.615,0.039,0.149,0.000,0.232,0.183,0.000,RP11-407B7.1
ENST00000401547.2,1.117,9.106,8.646,9.597,10.181,11.263,13.711,SUV420H1
ENST00000534936.1,1.369,0.126,0.179,0.559,0.485,0.000,0.000,FAM161B
ENST00000427969.1,1.555,0.446,0.000,0.000,0.000,0.000,0.000,SUN1
ENST00000390679.3,0.763,0.776,0.000,0.125,0.000,0.000,0.000,SBF1
ENST00000262178.2,0.577,0.078,0.010,0.328,0.051,0.064,0.011,VIPR2
ENST00000455193.1,1.303,2.298,6.793,5.681,6.272,12.144,29.515,LAMB3
ENST00000347967.5,2.570,0.301,0.169,1.013,0.576,0.000,0.000,MAPT
ENST00000308736.2,0.130,2.153,10.618,0.386,12.625,0.000,0.053,DHX37
ENST00000445756.1,2.039,0.475,0.000,0.781,0.030,0.000,0.382,CTD-2547E10.2
ENST00000393434.2,1.015,0.301,0.000,0.000,0.000,0.000,0.000,ALDH1L1
ENST00000367352.3,1.359,0.592,0.000,0.000,0.000,0.000,0.000,ZNF281
ENST00000497841.1,2.402,0.747,1.036,0.415,0.000,0.000,0.000,CFB
ENST00000519560.1,1.825,0.194,0.379,0.617,0.333,0.408,0.350,SLIT3
ENST00000484711.1,0.065,0.504,0.757,0.588,0.475,0.645,2.007,TTLL12
ENST00000484099.1,0.270,1.658,1.873,0.000,3.404,1.526,3.303,FAM213B
ENST00000486942.1,1.015,5.275,6.066,2.122,13.080,14.068,21.125,OSBPL9
ENST00000467570.1,0.019,1.164,0.129,0.000,0.747,0.527,0.223,PHC3
ENST00000490141.1,0.009,1.474,0.528,0.029,1.313,0.000,0.000,CEP350
ENST00000588171.1,1.266,0.252,0.448,0.000,0.000,0.118,0.000,GMIP
ENST00000338042.6,2.672,2.250,0.229,0.000,0.000,0.000,0.000,MEF2A
ENST00000261834.5,2.132,0.669,0.448,1.119,0.222,0.247,0.266,ATG2B
ENST00000515616.1,1.201,0.184,0.000,0.000,0.000,0.441,0.000,CCRN4L
ENST00000397267.1,1.704,0.611,0.896,0.000,0.000,0.000,0.000,SLC22A17
ENST00000550391.1,2.346,0.514,0.000,0.000,0.879,0.559,0.000,CACNB3
ENST00000531133.1,10.977,1.377,2.650,1.842,5.000,2.741,0.818,SERPING1
ENST00000409709.3,1.359,0.301,0.289,0.424,0.283,0.634,0.202,MYO7A
ENST00000513602.1,1.080,0.737,0.000,0.000,0.242,0.000,0.000,FAM117A
ENST00000374176.4,0.037,0.310,0.000,0.116,0.354,2.719,1.168,MAPK8
ENST00000449762.2,0.140,1.125,0.966,0.878,1.111,0.645,2.241,OXR1
ENST00000429557.3,2.216,0.204,0.000,0.000,0.879,1.386,0.000,RFNG
ENST00000450824.2,3.501,1.765,0.120,2.334,0.495,0.215,0.011,AZI1
ENST00000379367.3,0.745,0.242,0.000,0.260,0.162,0.000,0.212,NAA16
ENST00000311890.9,0.503,0.068,0.040,0.068,0.162,0.075,0.181,HSPB7
ENST00000526014.1,2.477,1.396,0.000,0.868,0.394,0.666,0.000,FXYD6
ENST00000371757.2,0.810,0.116,0.179,0.608,0.192,0.107,0.000,KCNT1
ENST00000425234.2,0.438,0.097,0.000,0.116,0.131,0.011,0.000,BTN3A1
ENST00000188376.5,0.763,5.692,5.229,3.125,4.333,5.105,5.778,SLC25A3
ENST00000398633.3,1.322,0.524,0.149,0.000,0.404,0.591,0.000,TMEM249
ENST00000592792.1,1.927,1.571,0.090,0.000,0.000,0.000,0.000,ZNF252P
ENST00000359803.3,0.223,1.435,1.534,1.697,4.171,1.730,4.503,MDK
ENST00000473471.1,1.667,1.164,0.000,0.000,0.020,0.000,0.000,MTOR
ENST00000401621.2,0.428,0.213,0.239,0.000,0.000,0.000,0.000,TTC18
ENST00000593561.1,1.210,0.281,0.219,0.000,0.000,0.000,0.000,DEDD2
ENST00000426543.2,1.173,0.465,0.000,0.000,0.556,0.408,0.372,CCDC19
ENST00000496343.1,0.428,0.048,0.000,0.068,0.051,0.129,0.074,SGK2
ENST00000603795.1,0.903,0.029,0.139,0.000,0.364,0.000,0.000,DUSP22
ENST00000606915.1,0.838,0.107,0.388,0.328,0.000,0.075,0.000,RP11-244K5.8
ENST00000518153.1,0.223,0.378,7.241,2.527,7.212,2.676,13.021,FAM127B
ENST00000474957.1,0.279,0.087,0.000,0.000,0.172,0.075,0.085,TTLL7
ENST00000431567.1,1.080,0.689,0.189,0.000,0.101,0.645,0.000,PROM2
ENST00000510483.1,0.912,0.388,0.000,0.000,0.000,0.000,0.149,ZNF451
ENST00000301897.4,0.736,0.155,0.159,0.096,0.404,0.344,0.000,CCDC88B
ENST00000447480.1,3.780,0.194,0.000,3.347,2.262,0.000,0.000,TRIM4
